[2025-07-10 14:56:02.4917 Send: 5A E0 00 00 39 61
[2025-07-10 14:56:02.4937 MCU not connected
[2025-07-10 14:56:02.5141 recv packet: 5A E0 00 00 39 61
[2025-07-10 14:56:02.5153 MCU connected
[2025-07-10 14:56:03.3245 recv packet: 5A 60 00 F6 20 00 00 00 00 00 20 04 00 00 00 00 20 08 00 00 00 00 20 0C 00 00 00 00 20 10 00 00 00 00 20 14 00 00 00 00 20 18 00 00 00 00 20 1C 00 00 00 00 20 20 00 00 00 00 20 24 00 00 00 00 20 28 00 00 00 00 20 2C 00 00 00 00 20 30 00 00 00 00 20 34 00 00 00 00 20 38 00 00 00 00 20 3C 00 00 00 00 20 40 00 00 00 00 20 44 00 00 00 00 20 48 00 00 00 00 20 4C 00 00 00 00 20 50 00 00 00 00 20 54 00 00 00 00 20 58 00 00 00 00 20 5C 00 00 00 00 20 60 00 00 00 00 20 64 00 00 00 00 20 68 00 00 00 00 20 6C 00 00 00 00 20 70 00 00 00 00 20 74 00 00 00 00 20 78 00 00 00 00 20 7C 00 00 00 00 20 80 00 00 00 00 20 84 00 00 00 00 22 00 00 00 00 00 22 04 00 00 00 00 22 08 00 00 00 00 22 0C 00 00 00 00 22 10 00 00 00 00 22 14 00 00 00 00 22 18 00 00 00 00 26 58
[2025-07-10 14:56:03.3272 MCU report: addr=0x2000, value=0, status=OK
[2025-07-10 14:56:08.6154 MCU report: addr=0x1428, value=5000, status=OK
[2025-07-10 14:56:08.6170 MCU report: addr=0x142C, value=2000, status=OK
[2025-07-10 14:56:08.6179 MCU report: addr=0x1430, value=10, status=OK
[2025-07-10 14:56:08.6179 MCU report: addr=0x1434, value=200, status=OK
[2025-07-10 14:56:08.6210 MCU report: addr=0x1438, value=1050, status=OK
[2025-07-10 14:56:08.6210 MCU report: addr=0x143C, value=950, status=OK
[2025-07-10 14:56:08.6242 Send: 5A F1 00 02 50 00 0D 5E
[2025-07-10 14:56:08.6382 recv packet: 5A 60 00 F6 20 00 00 00 00 00 20 04 00 00 00 00 20 08 00 00 00 00 20 0C 00 00 00 00 20 10 00 00 00 00 20 14 00 00 00 00 20 18 00 00 00 00 20 1C 00 00 00 00 20 20 00 00 00 00 20 24 00 00 00 00 20 28 00 00 00 00 20 2C 00 00 00 00 20 30 00 00 00 00 20 34 00 00 00 00 20 38 00 00 00 00 20 3C 00 00 00 00 20 40 00 00 00 00 20 44 00 00 00 00 20 48 00 00 00 00 20 4C 00 00 00 00 20 50 00 00 00 00 20 54 00 00 00 00 20 58 00 00 00 00 20 5C 00 00 00 00 20 60 00 00 00 00 20 64 00 00 00 00 20 68 00 00 00 00 20 6C 00 00 00 00 20 70 00 00 00 00 20 74 00 00 00 00 20 78 00 00 00 00 20 7C 00 00 00 00 20 80 00 00 00 00 20 84 00 00 00 00 22 00 00 00 00 00 22 04 00 00 00 00 22 08 00 00 00 00 22 0C 00 00 00 00 22 10 00 00 00 00 22 14 00 00 00 00 22 18 00 00 00 00 26 58
[2025-07-10 14:56:08.6382 MCU report: addr=0x2000, value=0, status=OK
[2025-07-10 14:56:08.6846 MCU report: addr=0x2004, value=0, status=OK
[2025-07-10 14:56:08.6846 MCU report: addr=0x2008, value=0, status=OK
[2025-07-10 14:56:08.7257 MCU report: addr=0x200C, value=0, status=OK
[2025-07-10 14:56:08.7485 MCU report: addr=0x2010, value=0, status=OK
[2025-07-10 14:56:08.7545 MCU report: addr=0x2014, value=0, status=OK
[2025-07-10 14:56:08.7741 MCU report: addr=0x2018, value=0, status=OK
[2025-07-10 14:56:08.8207 MCU report: addr=0x201C, value=0, status=OK
[2025-07-10 14:56:08.8217 MCU report: addr=0x2020, value=0, status=OK
[2025-07-10 14:56:08.8486 MCU report: addr=0x2024, value=0, status=OK
[2025-07-10 14:56:08.8511 MCU report: addr=0x2028, value=0, status=OK
[2025-07-10 14:56:08.8531 MCU report: addr=0x202C, value=0, status=OK
[2025-07-10 14:56:08.8551 MCU report: addr=0x2030, value=0, status=OK
[2025-07-10 14:56:08.8561 MCU report: addr=0x2034, value=0, status=OK
[2025-07-10 14:56:08.8581 MCU report: addr=0x2038, value=0, status=OK
[2025-07-10 14:56:08.8602 MCU report: addr=0x203C, value=0, status=OK
[2025-07-10 14:56:08.8622 MCU report: addr=0x2040, value=0, status=OK
[2025-07-10 14:56:08.8643 MCU report: addr=0x2044, value=0, status=OK
[2025-07-10 14:56:08.8668 MCU report: addr=0x2048, value=0, status=OK
[2025-07-10 14:56:08.8668 MCU report: addr=0x204C, value=0, status=OK
[2025-07-10 14:56:08.8700 MCU report: addr=0x2050, value=0, status=OK
[2025-07-10 14:56:08.8710 MCU report: addr=0x2054, value=0, status=OK
[2025-07-10 14:56:08.8730 MCU report: addr=0x2058, value=0, status=OK
[2025-07-10 14:56:08.8748 MCU report: addr=0x205C, value=0, status=OK
[2025-07-10 14:56:08.8758 MCU report: addr=0x2060, value=0, status=OK
[2025-07-10 14:56:08.8773 MCU report: addr=0x2064, value=0, status=OK
[2025-07-10 14:56:08.8793 MCU report: addr=0x2068, value=0, status=OK
[2025-07-10 14:56:08.8813 MCU report: addr=0x206C, value=0, status=OK
[2025-07-10 14:56:08.8827 MCU report: addr=0x2070, value=0, status=OK
[2025-07-10 14:56:08.8848 MCU report: addr=0x2074, value=0, status=OK
[2025-07-10 14:56:08.8868 MCU report: addr=0x2078, value=0, status=OK
[2025-07-10 14:56:08.8878 MCU report: addr=0x207C, value=0, status=OK
[2025-07-10 14:56:08.8901 MCU report: addr=0x2080, value=0, status=OK
[2025-07-10 14:56:08.8921 MCU report: addr=0x2084, value=0, status=OK
[2025-07-10 14:56:08.8932 MCU report: addr=0x2200, value=0, status=OK
[2025-07-10 14:56:08.8953 MCU report: addr=0x2204, value=0, status=OK
[2025-07-10 14:56:08.8979 MCU report: addr=0x2208, value=0, status=OK
[2025-07-10 14:56:08.9003 MCU report: addr=0x220C, value=0, status=OK
[2025-07-10 14:56:08.9003 MCU report: addr=0x2210, value=0, status=OK
[2025-07-10 14:56:08.9014 MCU report: addr=0x2214, value=0, status=OK
[2025-07-10 14:56:08.9024 MCU report: addr=0x2218, value=0, status=OK
[2025-07-10 14:56:08.9034 recv packet: 5A 60 00 96 22 1C 00 00 00 00 22 20 00 00 00 00 22 24 00 00 00 00 24 00 00 00 00 00 24 04 00 00 00 00 24 08 00 00 00 00 24 0C 00 00 00 00 24 10 00 00 00 00 24 14 00 00 00 00 24 18 00 00 00 00 24 1C 00 00 00 00 24 20 00 00 00 00 24 24 00 00 00 00 24 28 00 00 00 00 24 2C 00 00 00 00 24 30 00 00 00 00 24 34 00 00 00 00 24 38 00 00 00 00 24 3C 00 00 00 00 24 40 00 00 00 00 24 44 00 00 00 00 24 48 00 00 00 00 26 00 00 00 00 00 26 04 00 00 00 00 26 08 00 00 00 04 DB A4
[2025-07-10 14:56:08.9034 MCU report: addr=0x221C, value=0, status=OK
[2025-07-10 14:56:08.9284 MCU report: addr=0x2220, value=0, status=OK
[2025-07-10 14:56:08.9284 MCU report: addr=0x2224, value=0, status=OK
[2025-07-10 14:56:08.9521 MCU report: addr=0x2400, value=0, status=OK
[2025-07-10 14:56:08.9631 MCU report: addr=0x2404, value=0, status=OK
[2025-07-10 14:56:08.9729 MCU report: addr=0x2408, value=0, status=OK
[2025-07-10 14:56:08.9843 MCU report: addr=0x240C, value=0, status=OK
[2025-07-10 14:56:08.9977 MCU report: addr=0x2410, value=0, status=OK
[2025-07-10 14:56:08.9977 MCU report: addr=0x2414, value=0, status=OK
[2025-07-10 14:56:09.0152 MCU report: addr=0x2418, value=0, status=OK
[2025-07-10 14:56:09.0195 MCU report: addr=0x241C, value=0, status=OK
[2025-07-10 14:56:09.0195 MCU report: addr=0x2420, value=0, status=OK
[2025-07-10 14:56:09.0215 MCU report: addr=0x2424, value=0, status=OK
[2025-07-10 14:56:09.0235 MCU report: addr=0x2428, value=0, status=OK
[2025-07-10 14:56:09.0245 MCU report: addr=0x242C, value=0, status=OK
[2025-07-10 14:56:09.0275 MCU report: addr=0x2430, value=0, status=OK
[2025-07-10 14:56:09.0275 MCU report: addr=0x2434, value=0, status=OK
[2025-07-10 14:56:09.0275 MCU report: addr=0x2438, value=0, status=OK
[2025-07-10 14:56:09.0285 MCU report: addr=0x243C, value=0, status=OK
[2025-07-10 14:56:09.0314 MCU report: addr=0x2440, value=0, status=OK
[2025-07-10 14:56:09.0333 MCU report: addr=0x2444, value=0, status=OK
[2025-07-10 14:56:09.0343 MCU report: addr=0x2448, value=0, status=OK
[2025-07-10 14:56:09.0343 MCU report: addr=0x2600, value=0, status=OK
[2025-07-10 14:56:09.0363 MCU report: addr=0x2604, value=0, status=OK
[2025-07-10 14:56:09.0383 MCU report: addr=0x2608, value=4, status=OK
[2025-07-10 14:56:09.0614 recv packet: 5A 50 00 F6 14 40 00 00 13 88 14 44 00 00 04 1A 14 48 00 00 03 B6 14 4C 00 00 13 88 14 50 00 00 07 D0 16 00 00 00 00 14 16 04 00 00 00 64 16 08 00 00 07 D0 16 0C 01 34 FF 9E 16 10 00 00 27 10 16 14 00 00 0F A0 17 00 00 00 0A F0 17 04 00 00 0C 0E 17 08 00 00 0C 38 17 0C 00 00 0C 4A 17 10 00 00 0C 62 17 14 00 00 0C 72 17 18 00 00 0C 7E 17 1C 00 00 0C 87 17 20 00 00 0C 8E 17 24 00 00 0C 93 17 28 00 00 0C 99 17 2C 00 00 0C 9D 17 30 00 00 0C A2 17 34 00 00 0C A9 17 38 00 00 0C B2 17 3C 00 00 0C BA 17 40 00 00 0C CF 17 44 00 00 0C D3 17 48 00 00 0C D6 17 4C 00 00 0C D8 17 50 00 00 0D 02 17 54 00 00 0A F0 17 58 00 00 0C 0E 17 5C 00 00 0C 38 17 60 00 00 0C 4A 17 64 00 00 0C 62 17 68 00 00 0C 72 17 6C 00 00 0C 7E 17 70 00 00 0C 87 17 74 00 00 0C 8E 5E CC
[2025-07-10 14:56:09.0614 MCU report: addr=0x1440, value=5000, status=OK
[2025-07-10 14:56:09.0860 MCU report: addr=0x1444, value=1050, status=OK
[2025-07-10 14:56:09.1072 MCU report: addr=0x1448, value=950, status=OK
[2025-07-10 14:56:09.1527 MCU report: addr=0x144C, value=5000, status=OK
[2025-07-10 14:56:09.1764 MCU report: addr=0x1450, value=2000, status=OK
[2025-07-10 14:56:09.1999 MCU report: addr=0x1600, value=20, status=OK
[2025-07-10 14:56:09.2209 MCU report: addr=0x1604, value=100, status=OK
[2025-07-10 14:56:09.2430 MCU report: addr=0x1608, value=2000, status=OK
[2025-07-10 14:56:09.2662 MCU report: addr=0x160C, value=20250526, status=OK
[2025-07-10 14:56:09.2693 MCU report: addr=0x1610, value=10000, status=OK
[2025-07-10 14:56:09.2753 MCU report: addr=0x1614, value=4000, status=OK
[2025-07-10 14:56:09.2774 MCU report: addr=0x1700, value=2800, status=OK
[2025-07-10 14:56:09.2793 MCU report: addr=0x1704, value=3086, status=OK
[2025-07-10 14:56:09.2820 MCU report: addr=0x1708, value=3128, status=OK
[2025-07-10 14:56:09.2841 MCU report: addr=0x170C, value=3146, status=OK
[2025-07-10 14:56:09.2860 MCU report: addr=0x1710, value=3170, status=OK
[2025-07-10 14:56:09.2880 MCU report: addr=0x1714, value=3186, status=OK
[2025-07-10 14:56:09.2896 MCU report: addr=0x1718, value=3198, status=OK
[2025-07-10 14:56:09.2917 MCU report: addr=0x171C, value=3207, status=OK
[2025-07-10 14:56:09.2937 MCU report: addr=0x1720, value=3214, status=OK
[2025-07-10 14:56:09.2947 MCU report: addr=0x1724, value=3219, status=OK
[2025-07-10 14:56:09.2967 MCU report: addr=0x1728, value=3225, status=OK
[2025-07-10 14:56:09.2987 MCU report: addr=0x172C, value=3229, status=OK
[2025-07-10 14:56:09.2996 MCU report: addr=0x1730, value=3234, status=OK
[2025-07-10 14:56:09.3027 MCU report: addr=0x1734, value=3241, status=OK
[2025-07-10 14:56:09.3037 MCU report: addr=0x1738, value=3250, status=OK
[2025-07-10 14:56:09.3048 MCU report: addr=0x173C, value=3258, status=OK
[2025-07-10 14:56:09.3082 MCU report: addr=0x1740, value=3279, status=OK
[2025-07-10 14:56:09.3082 MCU report: addr=0x1744, value=3283, status=OK
[2025-07-10 14:56:09.3087 MCU report: addr=0x1748, value=3286, status=OK
[2025-07-10 14:56:09.3117 MCU report: addr=0x174C, value=3288, status=OK
[2025-07-10 14:56:09.3126 MCU report: addr=0x1750, value=3330, status=OK
[2025-07-10 14:56:09.3149 MCU report: addr=0x1754, value=2800, status=OK
[2025-07-10 14:56:09.3174 MCU report: addr=0x1758, value=3086, status=OK
[2025-07-10 14:56:09.3174 MCU report: addr=0x175C, value=3128, status=OK
[2025-07-10 14:56:09.3204 MCU report: addr=0x1760, value=3146, status=OK
[2025-07-10 14:56:09.3220 MCU report: addr=0x1764, value=3170, status=OK
[2025-07-10 14:56:09.3240 MCU report: addr=0x1768, value=3186, status=OK
[2025-07-10 14:56:09.3270 MCU report: addr=0x176C, value=3198, status=OK
[2025-07-10 14:56:09.3290 MCU report: addr=0x1770, value=3207, status=OK
[2025-07-10 14:56:09.3308 MCU report: addr=0x1774, value=3214, status=OK
[2025-07-10 14:56:09.3342 Send: 5A F1 00 02 50 00 0D 5E
[2025-07-10 14:56:09.3660 recv packet: 5A 50 00 D8 17 78 00 00 0C 93 17 7C 00 00 0C 99 17 80 00 00 0C 9D 17 84 00 00 0C A2 17 88 00 00 0C A9 17 8C 00 00 0C B2 17 90 00 00 0C BA 17 94 00 00 0C CF 17 98 00 00 0C D3 17 9C 00 00 0C D6 17 A0 00 00 0C D8 17 A4 00 00 0D 02 17 A8 00 00 0A F0 17 AC 00 00 0C 0E 17 B0 00 00 0C 38 17 B4 00 00 0C 4A 17 B8 00 00 0C 62 17 BC 00 00 0C 72 17 C0 00 00 0C 7E 17 C4 00 00 0C 87 17 C8 00 00 0C 8E 17 CC 00 00 0C 93 17 D0 00 00 0C 99 17 D4 00 00 0C 9D 17 D8 00 00 0C A2 17 DC 00 00 0C A9 17 E0 00 00 0C B2 17 E4 00 00 0C BA 17 E8 00 00 0C CF 17 EC 00 00 0C D3 17 F0 00 00 0C D6 17 F4 00 00 0C D8 17 F8 00 00 0D 02 18 00 00 00 00 00 18 04 00 00 00 00 18 08 00 00 00 00 B5 39
[2025-07-10 14:56:09.3665 MCU report: addr=0x1778, value=3219, status=OK
[2025-07-10 14:56:09.3930 MCU report: addr=0x177C, value=3225, status=OK
[2025-07-10 14:56:09.4294 MCU report: addr=0x1780, value=3229, status=OK
[2025-07-10 14:56:09.4294 MCU report: addr=0x1784, value=3234, status=OK
[2025-07-10 14:56:09.4488 MCU report: addr=0x1788, value=3241, status=OK
[2025-07-10 14:56:09.4790 MCU report: addr=0x178C, value=3250, status=OK
[2025-07-10 14:56:09.5010 MCU report: addr=0x1790, value=3258, status=OK
[2025-07-10 14:56:09.5032 MCU report: addr=0x1794, value=3279, status=OK
[2025-07-10 14:56:09.5408 MCU report: addr=0x1798, value=3283, status=OK
[2025-07-10 14:56:09.5458 MCU report: addr=0x179C, value=3286, status=OK
[2025-07-10 14:56:09.5458 MCU report: addr=0x17A0, value=3288, status=OK
[2025-07-10 14:56:09.5508 MCU report: addr=0x17A4, value=3330, status=OK
[2025-07-10 14:56:09.5528 MCU report: addr=0x17A8, value=2800, status=OK
[2025-07-10 14:56:09.5550 MCU report: addr=0x17AC, value=3086, status=OK
[2025-07-10 14:56:09.5580 MCU report: addr=0x17B0, value=3128, status=OK
[2025-07-10 14:56:09.5600 MCU report: addr=0x17B4, value=3146, status=OK
[2025-07-10 14:56:09.5600 MCU report: addr=0x17B8, value=3170, status=OK
[2025-07-10 14:56:09.5638 MCU report: addr=0x17BC, value=3186, status=OK
[2025-07-10 14:56:09.5667 MCU report: addr=0x17C0, value=3198, status=OK
[2025-07-10 14:56:09.5678 MCU report: addr=0x17C4, value=3207, status=OK
[2025-07-10 14:56:09.5708 MCU report: addr=0x17C8, value=3214, status=OK
[2025-07-10 14:56:09.5708 MCU report: addr=0x17CC, value=3219, status=OK
[2025-07-10 14:56:09.5738 MCU report: addr=0x17D0, value=3225, status=OK
[2025-07-10 14:56:09.5748 MCU report: addr=0x17D4, value=3229, status=OK
[2025-07-10 14:56:09.5758 MCU report: addr=0x17D8, value=3234, status=OK
[2025-07-10 14:56:09.5758 MCU report: addr=0x17DC, value=3241, status=OK
[2025-07-10 14:56:09.5768 MCU report: addr=0x17E0, value=3250, status=OK
[2025-07-10 14:56:09.5801 MCU report: addr=0x17E4, value=3258, status=OK
[2025-07-10 14:56:09.5801 MCU report: addr=0x17E8, value=3279, status=OK
[2025-07-10 14:56:09.5841 MCU report: addr=0x17EC, value=3283, status=OK
[2025-07-10 14:56:09.5861 MCU report: addr=0x17F0, value=3286, status=OK
[2025-07-10 14:56:09.5881 MCU report: addr=0x17F4, value=3288, status=OK
[2025-07-10 14:56:09.5911 MCU report: addr=0x17F8, value=3330, status=OK
[2025-07-10 14:56:09.5935 MCU report: addr=0x1800, value=0, status=OK
[2025-07-10 14:56:09.5941 MCU report: addr=0x1804, value=0, status=OK
[2025-07-10 14:56:09.5962 MCU report: addr=0x1808, value=0, status=OK
[2025-07-10 14:56:09.5982 Send: 5A F1 00 02 50 00 0D 5E
[2025-07-10 14:56:09.6246 recv packet: 5A 60 00 F6 20 00 00 00 00 00 20 04 00 00 00 00 20 08 00 00 00 00 20 0C 00 00 00 00 20 10 00 00 00 00 20 14 00 00 00 00 20 18 00 00 00 00 20 1C 00 00 00 00 20 20 00 00 00 00 20 24 00 00 00 00 20 28 00 00 00 00 20 2C 00 00 00 00 20 30 00 00 00 00 20 34 00 00 00 00 20 38 00 00 00 00 20 3C 00 00 00 00 20 40 00 00 00 00 20 44 00 00 00 00 20 48 00 00 00 00 20 4C 00 00 00 00 20 50 00 00 00 00 20 54 00 00 00 00 20 58 00 00 00 00 20 5C 00 00 00 00 20 60 00 00 00 00 20 64 00 00 00 00 20 68 00 00 00 00 20 6C 00 00 00 00 20 70 00 00 00 00 20 74 00 00 00 00 20 78 00 00 00 00 20 7C 00 00 00 00 20 80 00 00 00 00 20 84 00 00 00 00 22 00 00 00 00 00 22 04 00 00 00 00 22 08 00 00 00 00 22 0C 00 00 00 00 22 10 00 00 00 00 22 14 00 00 00 00 22 18 00 00 00 00 26 58
[2025-07-10 14:56:09.6252 MCU report: addr=0x2000, value=0, status=OK
[2025-07-10 14:56:09.6761 MCU report: addr=0x2004, value=0, status=OK
[2025-07-10 14:56:09.6761 MCU report: addr=0x2008, value=0, status=OK
[2025-07-10 14:56:09.7238 MCU report: addr=0x200C, value=0, status=OK
[2025-07-10 14:56:09.7420 MCU report: addr=0x2010, value=0, status=OK
[2025-07-10 14:56:09.7638 MCU report: addr=0x2014, value=0, status=OK
[2025-07-10 14:56:09.7687 MCU report: addr=0x2018, value=0, status=OK
[2025-07-10 14:56:09.7900 MCU report: addr=0x201C, value=0, status=OK
[2025-07-10 14:56:09.8360 MCU report: addr=0x2020, value=0, status=OK
[2025-07-10 14:56:09.8420 MCU report: addr=0x2024, value=0, status=OK
[2025-07-10 14:56:09.8440 MCU report: addr=0x2028, value=0, status=OK
[2025-07-10 14:56:09.8460 MCU report: addr=0x202C, value=0, status=OK
[2025-07-10 14:56:09.8480 MCU report: addr=0x2030, value=0, status=OK
[2025-07-10 14:56:09.8497 MCU report: addr=0x2034, value=0, status=OK
[2025-07-10 14:56:09.8517 MCU report: addr=0x2038, value=0, status=OK
[2025-07-10 14:56:09.8533 MCU report: addr=0x203C, value=0, status=OK
[2025-07-10 14:56:09.8543 MCU report: addr=0x2040, value=0, status=OK
[2025-07-10 14:56:09.8563 MCU report: addr=0x2044, value=0, status=OK
[2025-07-10 14:56:09.8583 MCU report: addr=0x2048, value=0, status=OK
[2025-07-10 14:56:09.8603 MCU report: addr=0x204C, value=0, status=OK
[2025-07-10 14:56:09.8603 MCU report: addr=0x2050, value=0, status=OK
[2025-07-10 14:56:09.8623 MCU report: addr=0x2054, value=0, status=OK
[2025-07-10 14:56:09.8643 MCU report: addr=0x2058, value=0, status=OK
[2025-07-10 14:56:09.8664 MCU report: addr=0x205C, value=0, status=OK
[2025-07-10 14:56:09.8674 MCU report: addr=0x2060, value=0, status=OK
[2025-07-10 14:56:09.8700 MCU report: addr=0x2064, value=0, status=OK
[2025-07-10 14:56:09.8710 MCU report: addr=0x2068, value=0, status=OK
[2025-07-10 14:56:09.8730 MCU report: addr=0x206C, value=0, status=OK
[2025-07-10 14:56:09.8750 MCU report: addr=0x2070, value=0, status=OK
[2025-07-10 14:56:09.8770 MCU report: addr=0x2074, value=0, status=OK
[2025-07-10 14:56:09.8770 MCU report: addr=0x2078, value=0, status=OK
[2025-07-10 14:56:09.8790 MCU report: addr=0x207C, value=0, status=OK
[2025-07-10 14:56:09.8810 MCU report: addr=0x2080, value=0, status=OK
[2025-07-10 14:56:09.8827 MCU report: addr=0x2084, value=0, status=OK
[2025-07-10 14:56:09.8843 MCU report: addr=0x2200, value=0, status=OK
[2025-07-10 14:56:09.8863 MCU report: addr=0x2204, value=0, status=OK
[2025-07-10 14:56:09.8883 MCU report: addr=0x2208, value=0, status=OK
[2025-07-10 14:56:09.8893 MCU report: addr=0x220C, value=0, status=OK
[2025-07-10 14:56:09.8913 MCU report: addr=0x2210, value=0, status=OK
[2025-07-10 14:56:09.8933 MCU report: addr=0x2214, value=0, status=OK
[2025-07-10 14:56:09.8953 MCU report: addr=0x2218, value=0, status=OK
[2025-07-10 14:56:09.8973 recv packet: 5A 60 00 96 22 1C 00 00 00 00 22 20 00 00 00 00 22 24 00 00 00 00 24 00 00 00 00 00 24 04 00 00 00 00 24 08 00 00 00 00 24 0C 00 00 00 00 24 10 00 00 00 00 24 14 00 00 00 00 24 18 00 00 00 00 24 1C 00 00 00 00 24 20 00 00 00 00 24 24 00 00 00 00 24 28 00 00 00 00 24 2C 00 00 00 00 24 30 00 00 00 00 24 34 00 00 00 00 24 38 00 00 00 00 24 3C 00 00 00 00 24 40 00 00 00 00 24 44 00 00 00 00 24 48 00 00 00 00 26 00 00 00 00 00 26 04 00 00 00 00 26 08 00 00 00 04 DB A4
[2025-07-10 14:56:09.8983 MCU report: addr=0x221C, value=0, status=OK
[2025-07-10 14:56:09.9222 MCU report: addr=0x2220, value=0, status=OK
[2025-07-10 14:56:09.9342 MCU report: addr=0x2224, value=0, status=OK
[2025-07-10 14:56:09.9392 MCU report: addr=0x2400, value=0, status=OK
[2025-07-10 14:56:09.9560 MCU report: addr=0x2404, value=0, status=OK
[2025-07-10 14:56:09.9652 MCU report: addr=0x2408, value=0, status=OK
[2025-07-10 14:56:09.9691 MCU report: addr=0x240C, value=0, status=OK
[2025-07-10 14:56:09.9968 MCU report: addr=0x2410, value=0, status=OK
[2025-07-10 14:56:10.0014 MCU report: addr=0x2414, value=0, status=OK
[2025-07-10 14:56:10.0172 MCU report: addr=0x2418, value=0, status=OK
[2025-07-10 14:56:10.0191 MCU report: addr=0x241C, value=0, status=OK
[2025-07-10 14:56:10.0211 MCU report: addr=0x2420, value=0, status=OK
[2025-07-10 14:56:10.0232 MCU report: addr=0x2424, value=0, status=OK
[2025-07-10 14:56:10.0242 MCU report: addr=0x2428, value=0, status=OK
[2025-07-10 14:56:10.0251 MCU report: addr=0x242C, value=0, status=OK
[2025-07-10 14:56:10.0262 MCU report: addr=0x2430, value=0, status=OK
[2025-07-10 14:56:10.0272 MCU report: addr=0x2434, value=0, status=OK
[2025-07-10 14:56:10.0291 MCU report: addr=0x2438, value=0, status=OK
[2025-07-10 14:56:10.0302 MCU report: addr=0x243C, value=0, status=OK
[2025-07-10 14:56:10.0336 MCU report: addr=0x2440, value=0, status=OK
[2025-07-10 14:56:10.0358 MCU report: addr=0x2444, value=0, status=OK
[2025-07-10 14:56:10.0378 MCU report: addr=0x2448, value=0, status=OK
[2025-07-10 14:56:10.0398 MCU report: addr=0x2600, value=0, status=OK
[2025-07-10 14:56:10.0408 MCU report: addr=0x2604, value=0, status=OK
[2025-07-10 14:56:10.0428 MCU report: addr=0x2608, value=4, status=OK
[2025-07-10 14:56:10.0655 recv packet: 5A 50 00 F6 10 00 00 00 00 10 10 04 00 00 07 D0 10 08 00 00 09 C4 10 0C 00 00 0E 42 10 10 00 00 08 34 10 14 00 00 0A 28 10 18 00 00 0D DE 10 1C 00 00 75 30 10 20 00 00 13 88 10 24 00 00 13 88 10 28 00 00 02 26 10 2C 00 00 00 00 10 30 00 00 02 58 10 34 FF FF FF 38 10 38 00 00 01 F4 10 3C 00 00 00 32 10 40 00 00 02 26 10 44 FF FF FF 6A 10 48 00 00 27 10 10 4C 00 00 75 30 10 50 00 00 27 10 10 54 00 00 75 30 10 58 00 00 07 D0 10 5C 00 00 00 96 10 60 00 00 00 64 14 00 FF FC F2 C0 14 04 00 03 0D 40 14 08 00 00 00 C8 14 0C 00 00 00 64 14 10 FF FD 40 E0 14 14 00 02 BF 20 14 18 00 00 00 64 14 1C 00 00 01 F4 14 20 00 00 27 10 14 24 00 00 75 30 14 28 00 00 13 88 14 2C 00 00 07 D0 14 30 00 00 00 0A 14 34 00 00 00 C8 14 38 00 00 04 1A 14 3C 00 00 03 B6 6F 2E
[2025-07-10 14:56:10.0668 MCU report: addr=0x1000, value=16, status=OK
[2025-07-10 14:56:10.1176 MCU report: addr=0x1004, value=2000, status=OK
[2025-07-10 14:56:10.1499 MCU report: addr=0x1008, value=2500, status=OK
[2025-07-10 14:56:10.1721 MCU report: addr=0x100C, value=3650, status=OK
[2025-07-10 14:56:10.1949 MCU report: addr=0x1010, value=2100, status=OK
[2025-07-10 14:56:10.2185 MCU report: addr=0x1014, value=2600, status=OK
[2025-07-10 14:56:10.2424 MCU report: addr=0x1018, value=3550, status=OK
[2025-07-10 14:56:10.2644 MCU report: addr=0x101C, value=30000, status=OK
[2025-07-10 14:56:10.2644 MCU report: addr=0x1020, value=5000, status=OK
[2025-07-10 14:56:10.2918 MCU report: addr=0x1024, value=5000, status=OK
[2025-07-10 14:56:10.2938 MCU report: addr=0x1028, value=550, status=OK
[2025-07-10 14:56:10.2957 MCU report: addr=0x102C, value=0, status=OK
[2025-07-10 14:56:10.2977 MCU report: addr=0x1030, value=600, status=OK
[2025-07-10 14:56:10.2977 MCU report: addr=0x1034, value=4294967096, status=OK
[2025-07-10 14:56:10.3006 MCU report: addr=0x1038, value=500, status=OK
[2025-07-10 14:56:10.3028 MCU report: addr=0x103C, value=50, status=OK
[2025-07-10 14:56:10.3046 MCU report: addr=0x1040, value=550, status=OK
[2025-07-10 14:56:10.3070 MCU report: addr=0x1044, value=4294967146, status=OK
[2025-07-10 14:56:10.3090 MCU report: addr=0x1048, value=10000, status=OK
[2025-07-10 14:56:10.3101 MCU report: addr=0x104C, value=30000, status=OK
[2025-07-10 14:56:10.3121 MCU report: addr=0x1050, value=10000, status=OK
[2025-07-10 14:56:10.3151 MCU report: addr=0x1054, value=30000, status=OK
[2025-07-10 14:56:10.3170 MCU report: addr=0x1058, value=2000, status=OK
[2025-07-10 14:56:10.3170 MCU report: addr=0x105C, value=150, status=OK
[2025-07-10 14:56:10.3190 MCU report: addr=0x1060, value=100, status=OK
[2025-07-10 14:56:10.3190 MCU report: addr=0x1400, value=4294767296, status=OK
[2025-07-10 14:56:10.3220 MCU report: addr=0x1404, value=200000, status=OK
[2025-07-10 14:56:10.3230 MCU report: addr=0x1408, value=200, status=OK
[2025-07-10 14:56:10.3250 MCU report: addr=0x140C, value=100, status=OK
[2025-07-10 14:56:10.3260 MCU report: addr=0x1410, value=4294787296, status=OK
[2025-07-10 14:56:10.3290 MCU report: addr=0x1414, value=180000, status=OK
